Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.79520, 0, 1, 0, 0, 0, 0, 0, 0
0.79525, 1, 0, 1, 0, 1, 0, 1, 0
0.79530, 0, 0, 0, 1, 0, 0, 0, 1
0.79535, 0, 1, 0, 1, 0, 0, 0, 1
0.79540, 0, 0, 1, 1, 0, 0, 1, 1
0.79565, 1, 0, 0, 1, 0, 0, 0, 1
0.79570, 1, 1, 0, 1, 1, 0, 0, 1
0.79575, 0, 0, 1, 0, 0, 0, 1, 0
0.79580, 0, 0, 0, 0, 0, 0, 0, 0
0.79620, 0, 1, 0, 0, 0, 0, 0, 0
0.79625, 0, 1, 1, 0, 0, 0, 1, 0
0.79630, 0, 0, 0, 1, 0, 0, 0, 1
0.79635, 0, 0, 1, 1, 0, 0, 1, 1
0.79665, 0, 1, 0, 1, 0, 0, 0, 1
0.79670, 1, 0, 1, 0, 1, 0, 1, 0
0.79675, 1, 0, 0, 1, 1, 0, 0, 0
0.79680, 1, 0, 0, 0, 1, 0, 0, 0
0.79685, 0, 0, 0, 0, 0, 0, 0, 0
0.79720, 1, 0, 0, 0, 1, 0, 0, 0
0.79725, 1, 0, 1, 0, 1, 0, 1, 0
0.79730, 1, 0, 0, 1, 1, 0, 0, 1
0.79735, 0, 1, 0, 1, 0, 0, 0, 1
0.79740, 0, 0, 1, 1, 0, 0, 1, 1
0.79765, 0, 1, 0, 1, 0, 0, 0, 1
0.79770, 1, 1, 1, 0, 1, 0, 1, 0
0.79775, 0, 0, 1, 0, 0, 0, 1, 0
0.79780, 0, 0, 0, 0, 0, 0, 0, 0
0.79820, 0, 1, 0, 0, 0, 0, 0, 0
0.79825, 0, 0, 1, 0, 0, 0, 1, 0
0.79830, 0, 1, 0, 1, 0, 0, 0, 1
0.79840, 0, 0, 1, 1, 0, 0, 1, 1
0.79865, 1, 0, 0, 1, 1, 0, 0, 1
0.79870, 0, 1, 1, 0, 0, 0, 1, 0
0.79875, 0, 0, 1, 0, 0, 0, 1, 0
0.79880, 0, 0, 0, 0, 0, 0, 0, 0
0.79920, 1, 0, 0, 0, 1, 0, 0, 0
0.79925, 1, 0, 1, 0, 1, 0, 1, 0
0.79930, 1, 1, 1, 0, 1, 0, 1, 0
0.79935, 0, 1, 0, 1, 0, 0, 0, 1
0.79940, 0, 1, 1, 1, 0, 0, 1, 1
0.79945, 0, 0, 1, 1, 0, 0, 1, 1
0.79955, 0, 1, 1, 1, 0, 0, 1, 1
0.79960, 0, 0, 1, 1, 0, 0, 1, 1
0.79965, 1, 1, 1, 0, 0, 0, 0, 1
0.79970, 1, 1, 1, 0, 1, 0, 1, 0
0.79975, 0, 0, 1, 0, 0, 0, 1, 0
0.79980, 0, 0, 0, 0, 0, 0, 0, 0
0.80020, 0, 1, 0, 0, 0, 0, 0, 0
0.80025, 1, 0, 1, 0, 1, 0, 1, 0
0.80030, 0, 0, 0, 1, 0, 0, 0, 1
0.80035, 0, 1, 0, 1, 0, 0, 0, 1
0.80040, 0, 0, 1, 1, 0, 0, 1, 1
0.80065, 1, 0, 0, 1, 1, 0, 0, 1
0.80070, 1, 0, 1, 0, 1, 0, 1, 0
0.80075, 1, 1, 0, 0, 1, 0, 0, 0
0.80080, 0, 0, 0, 0, 0, 0, 0, 0
0.80120, 1, 0, 0, 0, 1, 0, 0, 0
0.80125, 1, 0, 1, 0, 1, 0, 1, 0
0.80130, 1, 1, 1, 0, 1, 0, 1, 0
0.80135, 0, 1, 0, 1, 0, 0, 0, 1
0.80140, 0, 0, 1, 1, 0, 0, 1, 1
0.80165, 0, 0, 0, 0, 0, 0, 1, 1
0.80170, 1, 1, 1, 0, 1, 0, 1, 0
0.80175, 1, 0, 1, 0, 1, 0, 1, 0
0.80180, 0, 0, 0, 0, 0, 0, 0, 0
0.80220, 1, 0, 0, 0, 1, 0, 0, 0
0.80225, 0, 0, 1, 0, 0, 0, 1, 0
0.80230, 1, 1, 0, 1, 1, 0, 0, 1
0.80235, 0, 1, 0, 1, 0, 0, 0, 1
0.80240, 0, 0, 1, 1, 0, 0, 1, 1
0.80265, 1, 0, 0, 1, 1, 0, 0, 1
0.80270, 0, 1, 0, 1, 0, 0, 0, 1
0.80275, 1, 1, 0, 0, 1, 0, 0, 0
0.80280, 0, 0, 0, 0, 0, 0, 0, 0
0.80320, 0, 1, 0, 0, 0, 0, 0, 0
0.80325, 0, 0, 1, 0, 0, 0, 1, 0
0.80330, 1, 1, 1, 0, 1, 0, 1, 0
0.80335, 0, 0, 1, 1, 0, 0, 1, 1
0.80340, 0, 0, 1, 1, 1, 0, 0, 1
0.80350, 0, 0, 1, 1, 0, 0, 1, 1
0.80365, 1, 0, 0, 1, 1, 0, 0, 1
0.80370, 0, 0, 0, 0, 0, 0, 1, 0
0.80375, 1, 1, 0, 0, 1, 0, 0, 0
0.80380, 0, 0, 0, 0, 0, 0, 0, 0
0.80420, 0, 1, 0, 0, 0, 0, 0, 0
0.80425, 0, 0, 1, 0, 0, 0, 1, 0
0.80430, 0, 0, 0, 1, 0, 0, 0, 1
0.80435, 0, 1, 0, 1, 0, 0, 0, 1
0.80440, 0, 0, 1, 1, 0, 0, 1, 1
0.80465, 1, 0, 0, 1, 1, 0, 0, 1
0.80470, 0, 0, 0, 0, 1, 0, 0, 0
0.80475, 0, 0, 1, 0, 0, 0, 1, 0
0.80480, 0, 0, 0, 0, 0, 0, 0, 0
0.80520, 0, 1, 0, 0, 0, 0, 0, 0
0.80525, 0, 0, 1, 0, 0, 0, 1, 0
0.80530, 0, 0, 1, 1, 0, 0, 1, 1
0.80565, 1, 0, 0, 1, 1, 0, 0, 1
0.80570, 0, 1, 1, 0, 0, 0, 1, 0
0.80575, 1, 1, 0, 0, 1, 0, 0, 0
0.80580, 0, 0, 0, 0, 0, 0, 0, 0
0.80620, 0, 1, 0, 0, 1, 0, 0, 0
0.80625, 1, 0, 1, 0, 1, 0, 1, 0
0.80630, 1, 0, 0, 1, 1, 0, 0, 1
0.80635, 0, 0, 1, 1, 0, 0, 1, 1
0.80665, 0, 1, 0, 1, 0, 0, 0, 1
0.80670, 0, 1, 1, 0, 0, 0, 1, 0
0.80675, 0, 0, 1, 0, 0, 0, 1, 0
0.80680, 0, 0, 0, 0, 0, 0, 0, 0
0.80720, 1, 0, 0, 0, 1, 0, 0, 0
0.80725, 0, 1, 1, 0, 0, 0, 1, 0
0.80730, 1, 1, 1, 0, 1, 0, 1, 0
0.80735, 0, 1, 0, 1, 0, 0, 0, 1
0.80740, 0, 0, 1, 1, 0, 0, 1, 1
0.80765, 0, 1, 0, 1, 0, 0, 0, 1
0.80770, 1, 0, 1, 0, 1, 0, 1, 0
0.80775, 0, 0, 1, 0, 0, 0, 1, 0
0.80780, 0, 0, 0, 0, 0, 0, 0, 0
0.80820, 1, 0, 0, 0, 1, 0, 0, 0
0.80825, 1, 0, 1, 0, 1, 0, 1, 0
0.80830, 0, 1, 1, 0, 0, 0, 1, 0
0.80835, 0, 1, 0, 1, 0, 0, 0, 1
0.80840, 0, 0, 1, 1, 0, 0, 1, 1
0.80865, 0, 1, 0, 1, 0, 0, 0, 1
0.80870, 1, 0, 1, 0, 1, 0, 1, 0
0.80875, 0, 0, 1, 0, 0, 0, 1, 0
0.80880, 0, 0, 0, 0, 0, 0, 0, 0
0.80920, 1, 0, 0, 0, 1, 0, 0, 0
0.80925, 0, 0, 1, 0, 0, 0, 1, 0
0.80930, 1, 1, 0, 1, 1, 0, 0, 1
0.80940, 0, 0, 1, 1, 0, 0, 1, 1
0.80950, 0, 1, 1, 1, 0, 0, 1, 1
0.80955, 0, 0, 1, 1, 0, 0, 1, 1
0.80965, 0, 0, 0, 1, 0, 0, 0, 1
0.80970, 0, 1, 1, 0, 0, 0, 1, 0
0.80975, 0, 0, 1, 0, 0, 0, 1, 0
0.80980, 0, 0, 0, 0, 0, 0, 0, 0
0.81020, 1, 0, 0, 0, 1, 0, 0, 0
0.81025, 0, 0, 1, 0, 0, 0, 1, 0
0.81030, 0, 0, 0, 1, 0, 0, 0, 1
0.81035, 0, 1, 0, 1, 0, 0, 0, 1
0.81040, 1, 1, 0, 1, 1, 0, 0, 1
0.81045, 0, 0, 1, 1, 0, 0, 1, 1
0.81065, 0, 1, 0, 1, 0, 0, 0, 1
0.81070, 0, 1, 1, 0, 0, 0, 1, 0
0.81075, 1, 1, 0, 0, 1, 0, 0, 0
0.81080, 0, 0, 0, 0, 0, 0, 0, 0
0.81120, 0, 1, 0, 0, 0, 0, 0, 0
0.81125, 1, 0, 1, 0, 1, 0, 1, 0
0.81130, 0, 0, 0, 1, 0, 0, 0, 1
0.81135, 0, 0, 1, 1, 0, 0, 1, 1
0.81165, 0, 1, 0, 1, 0, 0, 0, 1
0.81170, 0, 1, 1, 0, 0, 0, 1, 0
0.81175, 1, 1, 0, 0, 1, 0, 0, 0
0.81180, 0, 0, 0, 0, 0, 0, 0, 0
0.81220, 0, 1, 0, 0, 1, 0, 0, 0
0.81225, 1, 0, 1, 0, 1, 0, 1, 0
0.81230, 1, 1, 1, 0, 1, 0, 1, 0
0.81235, 0, 1, 0, 1, 0, 0, 0, 1
0.81240, 0, 0, 1, 1, 0, 0, 1, 1
0.81265, 0, 1, 0, 1, 0, 0, 0, 1
0.81270, 0, 1, 1, 0, 0, 0, 1, 0
0.81275, 1, 0, 1, 0, 1, 0, 1, 0
0.81280, 0, 0, 0, 0, 0, 0, 0, 0
0.81320, 1, 0, 0, 0, 1, 0, 0, 0
0.81325, 1, 1, 1, 0, 0, 0, 1, 0
0.81330, 0, 0, 0, 1, 0, 0, 0, 1
0.81335, 0, 1, 0, 1, 0, 0, 0, 1
0.81340, 0, 0, 1, 1, 0, 0, 1, 1
0.81365, 0, 1, 0, 1, 0, 0, 0, 1
0.81370, 0, 1, 0, 1, 0, 0, 1, 1
0.81375, 0, 0, 1, 0, 0, 0, 1, 0
0.81380, 0, 0, 0, 0, 0, 0, 0, 0
0.81420, 0, 1, 0, 0, 0, 0, 0, 0
0.81425, 1, 1, 0, 0, 1, 0, 0, 0
0.81430, 0, 0, 0, 1, 0, 0, 0, 1
0.81435, 0, 1, 0, 1, 0, 0, 0, 1
0.81440, 0, 0, 1, 1, 0, 0, 1, 1
0.81465, 0, 1, 0, 1, 0, 0, 0, 1
0.81470, 1, 1, 1, 0, 1, 0, 1, 0
0.81475, 0, 0, 1, 0, 0, 0, 1, 0
0.81480, 0, 0, 0, 0, 0, 0, 0, 0
0.81520, 0, 1, 0, 0, 0, 0, 0, 0
0.81525, 1, 0, 1, 0, 1, 0, 1, 0
0.81530, 0, 1, 1, 0, 0, 0, 1, 0
0.81535, 0, 0, 1, 1, 0, 0, 1, 1
0.81565, 0, 1, 0, 1, 0, 0, 0, 1
0.81570, 1, 1, 1, 0, 1, 0, 1, 0
0.81575, 1, 1, 0, 0, 1, 0, 0, 0
0.81580, 0, 0, 0, 0, 0, 0, 0, 0
0.81620, 1, 0, 0, 0, 1, 0, 0, 0
0.81625, 0, 0, 1, 0, 0, 0, 1, 0
0.81630, 0, 1, 1, 0, 0, 0, 0, 0
0.81635, 0, 0, 1, 1, 0, 0, 1, 1
0.81665, 1, 0, 0, 1, 1, 0, 0, 1
0.81670, 1, 1, 1, 0, 1, 0, 1, 0
0.81675, 1, 1, 0, 0, 1, 0, 0, 0
0.81680, 0, 0, 0, 0, 0, 0, 0, 0
0.81720, 0, 1, 0, 0, 0, 0, 0, 0
0.81725, 1, 0, 1, 0, 1, 0, 1, 0
0.81730, 0, 1, 0, 1, 0, 0, 0, 1
0.81740, 0, 0, 1, 1, 0, 0, 1, 1
0.81765, 1, 0, 0, 1, 1, 0, 0, 1
0.81770, 1, 1, 1, 0, 1, 0, 1, 0
0.81775, 0, 0, 1, 0, 0, 0, 1, 0
0.81780, 0, 0, 0, 0, 0, 0, 0, 0
0.81820, 0, 1, 0, 0, 1, 0, 0, 0
0.81825, 1, 0, 1, 0, 1, 0, 1, 0
0.81830, 0, 0, 0, 1, 0, 0, 0, 1
0.81835, 1, 1, 0, 1, 1, 0, 0, 1
0.81845, 0, 0, 1, 1, 0, 0, 1, 1
0.81865, 1, 0, 0, 1, 1, 0, 0, 1
0.81870, 1, 1, 1, 0, 1, 0, 1, 0
0.81875, 0, 0, 0, 0, 0, 0, 0, 0
0.81920, 1, 0, 0, 0, 1, 0, 0, 0
0.81925, 1, 0, 1, 0, 1, 0, 1, 0
0.81930, 1, 0, 0, 1, 1, 0, 0, 1
0.81935, 0, 0, 1, 1, 0, 0, 1, 1
0.81965, 0, 0, 1, 0, 0, 0, 0, 1
0.81970, 1, 1, 1, 0, 1, 0, 1, 0
0.81975, 0, 0, 1, 0, 0, 0, 1, 0
0.81980, 1, 0, 0, 0, 1, 0, 0, 0
0.81985, 0, 0, 0, 0, 0, 0, 0, 0
0.82020, 1, 0, 0, 0, 1, 0, 0, 0
0.82025, 0, 1, 1, 0, 0, 0, 1, 0
0.82030, 0, 0, 0, 1, 0, 0, 0, 1
0.82035, 0, 1, 0, 1, 0, 0, 0, 1
0.82040, 0, 0, 1, 1, 0, 0, 1, 1
0.82065, 0, 1, 0, 1, 0, 0, 0, 1
0.82070, 0, 0, 0, 1, 0, 0, 0, 1
0.82075, 0, 0, 1, 0, 0, 0, 1, 0
0.82080, 0, 0, 0, 0, 0, 0, 0, 0
0.82120, 1, 0, 0, 0, 1, 0, 0, 0
0.82125, 0, 1, 1, 0, 0, 0, 0, 0
0.82130, 0, 0, 0, 1, 0, 0, 0, 1
0.82135, 0, 1, 0, 1, 0, 0, 0, 1
0.82140, 0, 1, 1, 1, 0, 0, 1, 1
0.82170, 1, 0, 1, 0, 1, 0, 1, 0
0.82175, 0, 0, 0, 0, 0, 0, 0, 0
0.82220, 1, 0, 0, 0, 1, 0, 0, 0
0.82225, 1, 0, 1, 0, 1, 0, 1, 0
0.82230, 0, 0, 0, 1, 0, 0, 0, 1
0.82235, 0, 1, 0, 1, 0, 0, 0, 1
0.82240, 0, 0, 1, 1, 1, 0, 0, 1
0.82245, 0, 0, 1, 1, 0, 0, 1, 1
0.82265, 1, 0, 0, 1, 1, 0, 0, 1
0.82270, 1, 0, 1, 0, 1, 0, 1, 0
0.82275, 1, 1, 0, 0, 1, 0, 0, 0
0.82280, 0, 0, 0, 0, 0, 0, 0, 0
0.82320, 1, 0, 0, 0, 1, 0, 0, 0
0.82325, 1, 0, 1, 0, 1, 0, 1, 0
0.82330, 0, 1, 0, 1, 0, 0, 0, 1
0.82340, 0, 0, 1, 1, 0, 0, 1, 1
0.82365, 1, 0, 0, 1, 1, 0, 0, 1
0.82370, 0, 1, 1, 0, 0, 0, 1, 0
0.82375, 0, 1, 0, 0, 0, 0, 0, 0
0.82380, 0, 0, 0, 0, 0, 0, 0, 0
0.82420, 0, 1, 0, 0, 0, 0, 0, 0
0.82425, 0, 1, 1, 0, 0, 0, 1, 0
0.82430, 0, 0, 0, 1, 0, 0, 0, 1
0.82435, 0, 0, 1, 1, 0, 0, 1, 1
0.82440, 0, 0, 1, 1, 1, 0, 0, 1
0.82445, 0, 0, 1, 1, 0, 0, 1, 1
0.82465, 1, 1, 0, 0, 1, 0, 0, 1
0.82470, 1, 1, 1, 0, 1, 0, 1, 0
0.82475, 0, 0, 1, 0, 0, 0, 1, 0
0.82480, 0, 0, 0, 0, 0, 0, 0, 0
0.82520, 0, 1, 0, 0, 0, 0, 0, 0
0.82525, 0, 1, 1, 0, 0, 0, 1, 0
0.82530, 1, 0, 0, 1, 1, 0, 0, 1
0.82535, 0, 1, 0, 1, 0, 0, 0, 1
0.82540, 0, 0, 1, 1, 1, 0, 0, 1
0.82545, 0, 0, 1, 1, 0, 0, 1, 1
0.82565, 0, 1, 0, 1, 0, 0, 0, 1
0.82570, 1, 1, 1, 0, 1, 0, 1, 0
0.82575, 1, 1, 0, 0, 1, 0, 0, 0
0.82580, 0, 0, 0, 0, 0, 0, 0, 0
0.82620, 0, 1, 0, 0, 0, 0, 0, 0
0.82625, 0, 1, 1, 0, 0, 0, 1, 0
0.82630, 1, 0, 0, 1, 1, 0, 0, 1
0.82635, 0, 1, 0, 1, 0, 0, 0, 1
0.82640, 0, 0, 1, 1, 0, 0, 1, 1
0.82665, 1, 0, 0, 1, 1, 0, 0, 1
0.82670, 0, 0, 0, 0, 1, 0, 0, 0
0.82675, 0, 0, 1, 0, 0, 0, 1, 0
0.82680, 0, 0, 0, 0, 0, 0, 0, 0
0.82720, 0, 1, 0, 0, 0, 0, 0, 0
0.82725, 0, 0, 1, 0, 0, 0, 1, 0
0.82730, 0, 0, 0, 1, 0, 0, 0, 1
0.82735, 0, 1, 0, 1, 0, 0, 0, 1
0.82740, 0, 0, 1, 1, 0, 0, 1, 1
0.82765, 0, 0, 0, 1, 0, 0, 0, 1
0.82770, 1, 0, 1, 0, 1, 0, 1, 0
0.82775, 0, 0, 1, 0, 0, 0, 1, 0
0.82780, 1, 0, 0, 0, 1, 0, 0, 0
0.82785, 0, 0, 0, 0, 0, 0, 0, 0
0.82820, 0, 1, 0, 0, 0, 0, 0, 0
0.82825, 1, 0, 1, 0, 1, 0, 1, 0
0.82830, 0, 0, 0, 1, 0, 0, 0, 1
0.82835, 0, 1, 0, 1, 0, 0, 0, 1
0.82840, 0, 0, 1, 1, 0, 0, 1, 1
0.82865, 1, 0, 0, 1, 1, 0, 0, 1
0.82870, 0, 1, 1, 0, 0, 0, 1, 0
0.82875, 1, 1, 0, 0, 1, 0, 0, 0
0.82880, 0, 0, 0, 0, 0, 0, 0, 0
0.82920, 1, 0, 1, 0, 1, 0, 1, 0
0.82930, 1, 0, 0, 1, 1, 0, 0, 1
0.82935, 0, 0, 1, 1, 0, 0, 1, 1
0.82965, 1, 0, 0, 1, 1, 0, 0, 1
0.82970, 0, 1, 1, 0, 0, 0, 1, 0
0.82975, 0, 0, 1, 0, 0, 0, 1, 0
0.82980, 0, 0, 0, 0, 0, 0, 0, 0
0.83020, 0, 1, 0, 0, 0, 0, 0, 0
0.83025, 0, 1, 1, 0, 0, 0, 1, 0
0.83030, 0, 0, 0, 1, 0, 0, 0, 1
0.83035, 0, 0, 1, 1, 0, 0, 1, 1
0.83065, 0, 0, 0, 1, 0, 0, 0, 1
0.83070, 0, 0, 1, 0, 0, 0, 1, 0
0.83075, 1, 1, 0, 0, 0, 0, 1, 0
0.83080, 0, 0, 0, 0, 0, 0, 0, 0
0.83120, 1, 0, 0, 0, 1, 0, 0, 0
0.83125, 1, 1, 1, 0, 1, 0, 1, 0
0.83135, 0, 1, 0, 1, 0, 0, 0, 1
0.83140, 0, 0, 1, 1, 0, 0, 1, 1
0.83165, 0, 1, 0, 1, 0, 0, 0, 1
0.83170, 1, 1, 1, 0, 1, 0, 1, 0
0.83175, 1, 0, 0, 0, 1, 0, 0, 0
0.83180, 0, 0, 0, 0, 0, 0, 0, 0
0.83220, 1, 0, 0, 0, 1, 0, 0, 0
0.83225, 1, 0, 1, 0, 1, 0, 1, 0
0.83230, 0, 0, 0, 1, 0, 0, 0, 1
0.83235, 0, 1, 0, 1, 0, 0, 0, 1
0.83240, 0, 0, 1, 1, 0, 0, 1, 1
0.83265, 0, 1, 0, 1, 0, 0, 0, 1
0.83270, 1, 1, 1, 0, 1, 0, 1, 0
0.83275, 0, 0, 1, 0, 0, 0, 1, 0
0.83280, 0, 0, 0, 0, 0, 0, 0, 0
0.83320, 1, 0, 0, 0, 1, 0, 0, 0
0.83325, 0, 1, 1, 0, 0, 0, 1, 0
0.83330, 1, 0, 0, 1, 1, 0, 0, 1
0.83335, 0, 1, 0, 1, 0, 0, 0, 1
0.83340, 0, 0, 1, 1, 0, 0, 1, 1
0.83365, 0, 1, 0, 1, 0, 0, 0, 1
0.83370, 1, 1, 0, 0, 1, 0, 0, 0
0.83380, 0, 0, 0, 0, 0, 0, 0, 0
0.83420, 1, 0, 0, 0, 1, 0, 0, 0
0.83425, 1, 1, 1, 0, 1, 0, 1, 0
0.83430, 0, 1, 1, 0, 0, 0, 1, 0
0.83435, 0, 1, 0, 1, 0, 0, 0, 1
0.83440, 0, 0, 1, 1, 0, 0, 1, 1
0.83465, 0, 1, 0, 1, 0, 0, 0, 1
0.83470, 0, 1, 1, 0, 0, 0, 1, 0
0.83475, 1, 1, 0, 0, 1, 0, 0, 0
0.83480, 0, 0, 0, 0, 0, 0, 0, 0
0.83520, 1, 0, 0, 0, 1, 0, 0, 0
0.83525, 1, 0, 1, 0, 1, 0, 0, 0
0.83530, 0, 1, 0, 1, 0, 0, 0, 1
0.83540, 0, 0, 1, 1, 0, 0, 1, 1
0.83565, 1, 0, 0, 1, 1, 0, 0, 1
0.83570, 1, 1, 1, 0, 1, 0, 1, 0
0.83575, 0, 0, 1, 0, 0, 0, 1, 0
0.83580, 0, 0, 0, 0, 0, 0, 0, 0
0.83620, 1, 0, 0, 0, 1, 0, 0, 0
0.83625, 0, 1, 1, 0, 0, 0, 1, 0
0.83630, 0, 1, 0, 1, 0, 0, 0, 1
0.83640, 0, 0, 1, 1, 0, 0, 1, 1
0.83665, 0, 0, 0, 1, 0, 0, 0, 1
0.83670, 0, 1, 1, 0, 0, 0, 1, 0
0.83675, 0, 0, 0, 0, 1, 0, 0, 0
0.83680, 0, 0, 0, 0, 0, 0, 0, 0
0.83720, 0, 1, 0, 0, 0, 0, 0, 0
0.83725, 0, 1, 1, 0, 0, 0, 1, 0
0.83730, 0, 0, 0, 1, 0, 0, 0, 1
0.83735, 1, 1, 0, 1, 1, 0, 0, 1
0.83740, 1, 0, 1, 1, 1, 0, 1, 1
0.83765, 0, 1, 0, 1, 0, 0, 0, 1
0.83770, 0, 1, 1, 0, 0, 0, 1, 0
0.83775, 1, 1, 0, 0, 1, 0, 0, 0
0.83780, 0, 0, 0, 0, 0, 0, 0, 0
0.83820, 1, 0, 0, 0, 1, 0, 0, 0
0.83825, 1, 0, 1, 0, 1, 0, 1, 0
0.83830, 1, 0, 0, 1, 1, 0, 0, 1
0.83835, 0, 1, 0, 1, 0, 0, 0, 1
0.83840, 0, 0, 1, 1, 0, 0, 1, 1
0.83865, 1, 0, 0, 1, 1, 0, 0, 1
0.83870, 0, 1, 1, 0, 0, 0, 1, 0
0.83875, 0, 0, 1, 0, 0, 0, 1, 0
0.83880, 0, 0, 0, 0, 0, 0, 0, 0
0.83920, 0, 1, 0, 0, 0, 0, 0, 0
0.83925, 0, 0, 1, 0, 0, 0, 1, 0
0.83930, 1, 1, 0, 1, 1, 0, 0, 1
0.83935, 0, 0, 1, 0, 0, 0, 1, 1
0.83940, 0, 0, 1, 1, 0, 0, 1, 1
0.83965, 1, 0, 0, 1, 1, 0, 0, 1
0.83970, 1, 0, 1, 0, 1, 0, 1, 0
0.83975, 0, 1, 0, 0, 0, 0, 0, 0
0.83980, 0, 0, 0, 0, 0, 0, 0, 0
0.84020, 1, 0, 0, 0, 1, 0, 0, 0
0.84025, 1, 1, 0, 0, 1, 0, 0, 0
0.84030, 0, 0, 1, 1, 1, 0, 0, 1
0.84035, 0, 0, 1, 1, 0, 0, 1, 1
0.84065, 1, 0, 0, 1, 1, 0, 0, 1
0.84070, 0, 0, 0, 0, 1, 0, 0, 0
0.84075, 1, 1, 0, 0, 1, 0, 0, 0
0.84080, 0, 0, 0, 0, 0, 0, 0, 0
0.84120, 1, 0, 0, 0, 1, 0, 0, 0
0.84125, 0, 0, 1, 0, 0, 0, 1, 0
0.84130, 1, 0, 1, 0, 0, 0, 0, 1
0.84135, 0, 1, 0, 1, 0, 0, 0, 1
0.84140, 0, 0, 1, 1, 0, 0, 1, 1
0.84165, 0, 1, 0, 1, 0, 0, 0, 1
0.84170, 0, 1, 1, 0, 0, 0, 1, 0
0.84175, 1, 1, 0, 0, 1, 0, 0, 0
0.84180, 0, 0, 0, 0, 0, 0, 0, 0
0.84220, 0, 1, 0, 0, 0, 0, 0, 0
0.84225, 0, 1, 1, 0, 0, 0, 1, 0
0.84230, 0, 0, 0, 1, 0, 0, 0, 1
0.84235, 0, 0, 1, 1, 0, 0, 1, 1
0.84265, 1, 0, 0, 1, 1, 0, 0, 1
0.84270, 1, 0, 1, 0, 1, 0, 1, 0
0.84275, 0, 1, 0, 0, 0, 0, 0, 0
0.84280, 0, 0, 0, 0, 0, 0, 0, 0
0.84320, 0, 1, 0, 0, 0, 0, 0, 0
0.84325, 1, 0, 1, 0, 1, 0, 1, 0
0.84330, 1, 0, 0, 1, 1, 0, 0, 1
0.84335, 0, 1, 0, 1, 0, 0, 0, 1
0.84340, 0, 0, 1, 1, 0, 0, 1, 1
0.84365, 1, 0, 0, 1, 1, 0, 0, 1
0.84370, 1, 1, 0, 0, 1, 0, 0, 0
0.84380, 0, 0, 0, 0, 0, 0, 0, 0
0.84420, 0, 1, 0, 0, 0, 0, 0, 0
0.84425, 1, 0, 1, 0, 1, 0, 1, 0
0.84430, 0, 1, 0, 1, 0, 0, 0, 1
0.84440, 0, 0, 1, 1, 0, 0, 1, 1
0.84465, 0, 0, 0, 1, 0, 0, 0, 1
0.84470, 1, 1, 1, 0, 1, 0, 1, 0
0.84475, 0, 0, 1, 0, 0, 0, 1, 0
0.84480, 0, 0, 0, 0, 0, 0, 0, 0
0.84520, 0, 1, 0, 0, 0, 0, 0, 0
0.84525, 1, 1, 0, 0, 1, 0, 0, 0
0.84530, 0, 0, 0, 1, 0, 0, 0, 1
0.84535, 0, 1, 0, 1, 0, 0, 0, 1
0.84540, 0, 0, 1, 1, 0, 0, 1, 1
0.84565, 0, 1, 0, 1, 0, 0, 0, 1
0.84570, 0, 1, 1, 0, 0, 0, 1, 0
0.84575, 1, 0, 0, 0, 1, 0, 0, 0
0.84580, 0, 0, 0, 0, 0, 0, 0, 0
0.84620, 0, 1, 0, 0, 0, 0, 0, 0
0.84625, 0, 1, 1, 0, 0, 0, 1, 0
0.84630, 0, 0, 0, 1, 0, 0, 0, 1
0.84635, 0, 1, 0, 1, 0, 0, 0, 1
0.84640, 0, 0, 1, 1, 0, 0, 1, 1
0.84665, 0, 1, 0, 1, 0, 0, 0, 1
0.84670, 0, 0, 1, 0, 0, 0, 1, 0
0.84680, 0, 0, 0, 0, 0, 0, 0, 0
0.84720, 0, 1, 0, 0, 0, 0, 0, 0
0.84725, 0, 0, 1, 0, 0, 0, 1, 0
0.84730, 0, 1, 0, 1, 0, 0, 0, 1
0.84735, 0, 1, 1, 1, 0, 0, 0, 1
0.84740, 0, 0, 1, 1, 0, 0, 1, 1
0.84765, 0, 1, 0, 1, 0, 0, 0, 1
0.84770, 0, 1, 1, 0, 0, 0, 1, 0
0.84775, 1, 1, 0, 0, 1, 0, 0, 0
0.84780, 0, 0, 0, 0, 0, 0, 0, 0
0.84820, 1, 0, 0, 0, 1, 0, 0, 0
0.84825, 0, 0, 1, 0, 0, 0, 1, 0
0.84830, 1, 1, 0, 1, 1, 0, 0, 1
0.84840, 0, 0, 1, 1, 0, 0, 1, 1
0.84865, 1, 1, 0, 1, 1, 0, 0, 1
0.84870, 1, 1, 1, 0, 1, 0, 1, 0
0.84875, 0, 0, 1, 0, 0, 0, 1, 0
0.84880, 0, 0, 0, 0, 0, 0, 0, 0
0.84920, 1, 0, 0, 0, 1, 0, 0, 0
0.84925, 0, 0, 1, 0, 0, 0, 1, 0
0.84930, 1, 0, 0, 1, 1, 0, 0, 1
0.84935, 0, 1, 0, 1, 0, 0, 0, 1
0.84940, 0, 0, 1, 1, 0, 0, 1, 1
0.84965, 1, 0, 0, 1, 1, 0, 0, 1
0.84970, 1, 0, 1, 0, 1, 0, 1, 0
0.84975, 0, 1, 0, 0, 0, 0, 0, 0
0.84980, 0, 0, 0, 0, 0, 0, 0, 0
